"trial.type","pas","trial","jitter.x","jitter.y","odd.digit","target.contrast","target.frames","cue","task","target.type","rt.subj","rt.obj","even.digit","seed","obj.resp","subject"
"staircase",1,0,0.154138315048,-0.136346766175,9,1,3,14,"pairs","odd",18.8266885483,8.78415216028,2,44495,"e","011"
"staircase",1,1,0.131768972224,0.408075162405,9,1,3,14,"pairs","even",2.49316895201,10.9974267655,8,44495,"o","011"
"staircase",2,2,0.445473040593,0.0311627917936,3,0.9,3,14,"pairs","even",8.64931775066,4.32151367784,2,44495,"e","011"
"staircase",2,3,0.000410045886151,0.0220594343119,9,0.9,3,14,"pairs","odd",2.92269209606,1.64509141826,8,44495,"o","011"
"staircase",2,4,0.10620002764,0.401942659873,3,0.8,3,14,"pairs","even",2.41450428279,1.98989594825,2,44495,"e","011"
"staircase",2,5,-0.468290719517,0.272889925103,3,0.8,3,14,"pairs","even",6.46175187997,1.70326841847,8,44495,"e","011"
"staircase",2,6,0.106678888554,0.176393527193,3,0.5,3,14,"pairs","odd",5.72966528789,1.3815675652,2,44495,"o","011"
"staircase",2,7,0.245593476993,0.0905051783069,9,0.5,3,14,"pairs","odd",2.58025891119,2.76397382692,8,44495,"o","011"
"staircase",2,8,0.154805233712,0.0604905828137,9,0.3,3,14,"pairs","odd",1.22470017711,1.08644870366,2,44495,"o","011"
"staircase",3,9,-0.241086417427,-0.318509788328,3,0.3,3,14,"pairs","even",5.57118962822,1.32806208065,8,44495,"e","011"
"staircase",2,10,0.128511606815,-0.2480091156,3,0.2,3,14,"pairs","even",3.11067201115,4.95378888253,8,44495,"e","011"
"staircase",2,11,-0.146641049124,0.493460249663,3,0.2,3,14,"pairs","odd",1.46069178947,1.6316099962,8,44495,"o","011"
"staircase",1,12,-0.468311626617,-0.496373773279,9,0.05,3,11,"singles","even",1.98199112234,1.82092648762,6,44495,"o","011"
"staircase",1,13,0.263179004516,0.038840843339,9,0.05,3,11,"singles","odd",1.42020235478,2.58743248681,6,44495,"o","011"
"staircase",1,14,0.146973081218,-0.104672508449,9,0.01,3,11,"singles","odd",1.40625932455,1.62138173113,6,44495,"e","011"
"staircase",1,15,0.327409886595,0.3423231457,9,0.01,3,11,"singles","even",1.25232959849,1.7605143321,6,44495,"e","011"
"staircase",2,16,0.354643586218,-0.135131401874,9,0.1,3,11,"singles","odd",1.44845626459,1.81546520795,6,44495,"o","011"
"staircase",1,17,0.0892239145321,0.266112220993,9,0.1,3,11,"singles","odd",1.8469291594,0.990637464105,6,44495,"o","011"
"staircase",2,18,-0.346510367709,0.476137071966,9,0.989297960458,3,11,"singles","even",1.95677581926,1.54129425484,6,44495,"e","011"
"staircase",2,19,0.495640655264,-0.0082030757089,9,0.173858165077,3,11,"singles","even",1.06026638452,1.39959834273,6,44495,"e","011"
"staircase",3,20,-0.121731991336,0.268665748245,9,0.10137141073,3,11,"singles","odd",1.16589731973,1.19750533125,6,44495,"o","011"
"staircase",2,21,0.0746449405843,0.223194953526,9,0.0816785438296,3,11,"singles","even",0.883360616919,1.59484798754,6,44495,"e","011"
"staircase",1,22,0.235621227756,0.48663331147,9,0.0716487187219,3,11,"singles","even",1.08899627428,1.14563309782,6,44495,"e","011"
"staircase",2,23,-0.315913648636,0.0423214661111,9,0.0651011071871,3,11,"singles","odd",1.21225489257,2.19559730522,6,44495,"o","011"
"staircase",1,24,-0.0344110883976,-0.119082694364,9,0.0602410552108,3,0,"quadruplet","even",0.766751688343,1.56674840336,8,44495,"o","011"
"staircase",1,25,0.468824546068,0.210539055391,7,0.074400694332,3,0,"quadruplet","even",1.30954916384,2.47117292957,4,44495,"e","011"
"staircase",2,26,0.496843593431,-0.410165043734,3,0.0693913375533,3,0,"quadruplet","odd",0.849486995585,1.78123400283,2,44495,"o","011"
"staircase",1,27,0.378888740453,0.295496201133,5,0.0657665897912,3,0,"quadruplet","odd",0.690562388619,2.80543506826,6,44495,"e","011"
"staircase",1,28,-0.187581009493,-0.136804075012,5,0.0764089667154,3,0,"quadruplet","even",0.855564551231,2.03804999466,8,44495,"o","011"
"staircase",1,29,-0.358756480368,-0.106348594933,3,0.0946510193844,3,0,"quadruplet","odd",0.473183611233,2.88652377915,6,44495,"e","011"
"staircase",1,30,-0.424460216371,0.133400940746,7,0.181833288497,3,0,"quadruplet","odd",0.762329625868,1.97025826788,6,44495,"o","011"
"staircase",1,31,-0.4004311514,-0.0391336761017,5,0.125592628717,3,0,"quadruplet","even",1.30469457896,2.45081768633,6,44495,"e","011"
"staircase",2,32,-0.0976102321856,-0.0694360436171,3,0.109733969568,3,0,"quadruplet","even",1.3888756197,1.65527862108,8,44495,"e","011"
"staircase",2,33,0.408696749224,0.443245269708,9,0.101141757055,3,0,"quadruplet","odd",1.30187805058,1.58563635542,4,44495,"o","011"
"staircase",1,34,0.202989873587,-0.395075497622,9,0.095530034946,3,0,"quadruplet","even",1.28581449717,2.98882080159,6,44495,"e","011"
"staircase",1,35,-0.385907992974,-0.320316859333,3,0.0914884795806,3,0,"quadruplet","odd",0.708959646756,2.40802568581,8,44495,"o","011"
"staircase",2,36,-0.400175414892,-0.214110629116,7,0.0883768111796,3,25,"pairs","odd",1.41942114542,2.69245227882,8,44495,"o","011"
"staircase",1,37,-0.0686481919514,0.239583942741,3,0.0858465397627,3,25,"pairs","even",0.697298993427,2.09856925423,4,44495,"e","011"
"staircase",1,38,0.0838637786791,-0.442762942084,3,0.0837317814924,3,25,"pairs","even",0.519376935058,3.23743871459,4,44495,"e","011"
"staircase",2,39,-0.0848757931414,0.149788891532,7,0.0819060722533,3,25,"pairs","odd",0.864877470236,1.55714017832,8,44495,"o","011"
