"trial.type","pas","trial","jitter.x","jitter.y","odd.digit","target.contrast","target.frames","cue","task","target.type","rt.subj","rt.obj","even.digit","seed","obj.resp","subject"
"staircase",1,0,0.421674608476,0.30121700312,3,1,3,0,"quadruplet","odd",0.833945906292,25.8800690398,6,4027,"e","009"
"staircase",2,1,-0.362524268853,-0.202591570801,7,1,3,0,"quadruplet","odd",12.3730697621,15.631392365,4,4027,"o","009"
"staircase",3,2,-0.120011037608,-0.127218983095,3,0.9,3,0,"quadruplet","even",3.85347489865,5.40768272907,6,4027,"e","009"
"staircase",3,3,-0.343576298118,0.397006687234,7,0.9,3,0,"quadruplet","even",7.83675834673,16.0153686747,4,4027,"e","009"
"staircase",4,4,-0.359776031057,-0.127635624314,9,0.8,3,0,"quadruplet","even",2.05580841323,2.83807542706,6,4027,"e","009"
"staircase",2,5,0.0361978366514,0.0339629702482,7,0.8,3,0,"quadruplet","odd",1.24522947618,2.99634064508,2,4027,"o","009"
"staircase",4,6,-0.342928728595,-0.498397582829,9,0.5,3,0,"quadruplet","odd",2.25815185125,2.28758580784,6,4027,"o","009"
"staircase",4,7,0.123262013542,0.0981886397391,7,0.5,3,0,"quadruplet","even",2.54006726725,2.63437589931,4,4027,"e","009"
"staircase",4,8,-0.226935679988,0.321127013152,5,0.3,3,0,"quadruplet","odd",1.74857418954,1.89389855436,6,4027,"o","009"
"staircase",4,9,0.268796480202,-0.404271051778,3,0.3,3,0,"quadruplet","odd",3.01499295265,2.36678480126,8,4027,"o","009"
"staircase",4,10,-0.251415217116,-0.17048546523,5,0.2,3,0,"quadruplet","even",2.02346346616,1.93207198397,2,4027,"e","009"
"staircase",4,11,-0.0891556029529,0.205777712103,5,0.2,3,0,"quadruplet","even",2.82406455302,2.53250081355,4,4027,"e","009"
"staircase",2,12,0.442779161469,-0.321351035217,3,0.05,3,6,"pairs","odd",2.50024175558,2.17582252505,2,4027,"o","009"
"staircase",1,13,0.14941048072,-0.401492373348,5,0.05,3,6,"pairs","even",1.53741462846,3.074887771,2,4027,"e","009"
"staircase",1,14,-0.371933849643,-0.00560559434397,3,0.01,3,6,"pairs","even",7.82043667937,3.43070990596,2,4027,"o","009"
"staircase",2,15,-0.0239063662586,-0.0525554637258,3,0.01,3,6,"pairs","odd",3.10838862801,8.32708863653,2,4027,"e","009"
"staircase",3,16,-0.171228518991,0.257166328767,3,0.1,3,6,"pairs","odd",4.76460876144,4.501218017,2,4027,"e","009"
"staircase",4,17,0.179270150908,0.0361453281355,3,0.1,3,6,"pairs","even",1.74710757319,2.95903055496,2,4027,"e","009"
