"trial.type","pas","trial","jitter.x","jitter.y","odd.digit","target.contrast","target.frames","cue","task","target.type","rt.subj","rt.obj","even.digit","seed","obj.resp","subject"
"staircase",1,0,-0.0802992237402,-0.314601920876,5,1,3,15,"pairs","even",1.54688893885,12.2147159679,8,63277,"o","003"
"staircase",1,1,0.190089580573,0.455099336829,7,1,3,15,"pairs","odd",0.275954766742,1.91685016543,2,63277,"o","003"
"staircase",4,2,-0.316720859538,-0.104946391911,5,0.9,3,15,"pairs","odd",8.70156650628,1.92649510003,8,63277,"o","003"
"staircase",4,3,0.0812935455888,-0.461740146306,7,0.9,3,15,"pairs","even",3.42544235607,2.07520934258,8,63277,"e","003"
"staircase",4,4,0.230868647222,0.361598526322,5,0.8,3,15,"pairs","even",9.24711919772,0.767393030914,2,63277,"e","003"
"staircase",4,5,-0.0621728385945,-0.00610929951528,5,0.8,3,15,"pairs","odd",4.81629078934,0.862687831731,8,63277,"o","003"
"staircase",4,6,-0.0844049446077,0.309012925396,7,0.5,3,15,"pairs","even",3.43805030381,1.01332038491,8,63277,"e","003"
"staircase",4,7,0.256468117099,-0.440551830792,5,0.5,3,15,"pairs","odd",3.34753759201,1.01878240314,2,63277,"o","003"
"staircase",4,8,-0.306675275048,0.212227412741,7,0.3,3,15,"pairs","even",4.30317452007,1.19088593717,8,63277,"e","003"
"staircase",4,9,-0.252008892439,-0.16347448373,7,0.3,3,15,"pairs","odd",4.1103849864,1.37831542488,8,63277,"o","003"
"staircase",4,10,-0.237064555253,0.120778931068,5,0.2,3,15,"pairs","odd",4.33287616905,0.823966427169,8,63277,"o","003"
"staircase",4,11,0.260053565636,0.156700606516,7,0.2,3,15,"pairs","even",3.64441789059,0.799976936472,2,63277,"e","003"
"staircase",1,12,0.26529794821,-0.100483679147,9,0.05,3,11,"singles","even",1.44333712136,1.9514355335,6,63277,"o","003"
"staircase",1,13,-0.0688695745576,-0.44664124484,9,0.05,3,11,"singles","odd",2.2363895245,3.61087106564,6,63277,"o","003"
"staircase",1,14,0.00194070437774,0.471242116535,9,0.01,3,11,"singles","odd",0.285745473782,1.27978078014,6,63277,"o","003"
"staircase",1,15,-0.143912354839,-0.208309062072,9,0.01,3,11,"singles","even",0.399894195211,1.191547046,6,63277,"o","003"
"staircase",3,16,-0.0513236128181,-0.371179248315,9,0.1,3,11,"singles","even",2.67554201856,1.1754275564,6,63277,"e","003"
"staircase",3,17,-0.247794018152,-0.0295560823557,9,0.1,3,11,"singles","even",2.94135088625,1.047911228,6,63277,"e","003"
"staircase",4,18,0.342120466936,-0.332965333212,9,0.0819289340474,3,11,"singles","odd",2.1358120124,2.37931358972,6,63277,"o","003"
"staircase",4,19,-0.358196663354,-0.327203478901,9,0.072641003944,3,11,"singles","odd",2.6772731519,7.70084927848,6,63277,"o","003"
"staircase",1,20,-0.087501522059,0.495647376771,9,0.065941281331,3,11,"singles","even",1.28877144968,1.61587831491,6,63277,"o","003"
"staircase",2,21,0.365047035494,-0.462151659785,9,0.0860081538477,3,11,"singles","odd",1.84943280489,2.60444475926,6,63277,"o","003"
"staircase",1,22,-0.295836942288,0.12874910174,9,0.0789447812818,3,11,"singles","even",1.40438747685,1.12551897215,6,63277,"o","003"
"staircase",4,23,-0.318589844295,0.0168829975532,9,0.100477701758,3,11,"singles","odd",2.62425783518,1.59179266915,6,63277,"o","003"
"staircase",4,24,-0.364702741548,0.231543892966,9,0.092102452719,3,0,"quadruplet","odd",2.74613352277,1.55845286845,2,63277,"o","003"
"staircase",3,25,0.275109733812,-0.450023658921,5,0.0863308149173,3,0,"quadruplet","even",4.17250457934,1.64684606259,2,63277,"e","003"
"staircase",3,26,-0.302661749811,-0.471826783069,9,0.082126262032,3,0,"quadruplet","odd",2.78577644187,1.08753122045,6,63277,"o","003"
"staircase",2,27,-0.20471265377,-0.42799552259,5,0.0789062816933,3,0,"quadruplet","even",1.58932514544,3.92551541338,8,63277,"e","003"
"staircase",2,28,0.182022495875,0.360110710695,7,0.0763121258376,3,0,"quadruplet","even",0.9762620181,4.01466860893,8,63277,"e","003"
"staircase",3,29,-0.0261194238477,-0.0426616207875,5,0.0741501668312,3,0,"quadruplet","odd",1.23007100761,1.02133273656,2,63277,"o","003"
"staircase",3,30,0.446368080801,0.408168946754,5,0.0723103536889,3,0,"quadruplet","odd",1.4127368845,0.87884735743,6,63277,"o","003"
"staircase",1,31,0.339640702883,0.000604981753383,7,0.0706969439748,3,0,"quadruplet","even",1.65393416218,1.08380307306,4,63277,"o","003"
