"trial.type","pas","trial","jitter.x","jitter.y","odd.digit","target.contrast","target.frames","cue","task","target.type","rt.subj","rt.obj","even.digit","seed","obj.resp","subject"
"staircase",1,0,-0.232221754378,-0.200608336155,7,1,3,13,"pairs","odd",4.61622704962,0.85085539517,8,85504,"o","010"
"staircase",4,1,0.0724652685567,0.467642009356,7,1,3,13,"pairs","odd",21.6750497538,2.9473749586,2,85504,"o","010"
"staircase",1,2,0.15766877761,0.199906794046,3,0.9,3,13,"pairs","even",3.49711092831,37.9576398375,8,85504,"e","010"
"staircase",1,3,0.124003985883,-0.109804209711,3,0.9,3,13,"pairs","even",1.30725207296,3.20603977837,2,85504,"o","010"
"staircase",1,4,-0.0918671622164,-0.290106760766,3,0.8,3,13,"pairs","odd",1.71619105171,2.44262337154,2,85504,"o","010"
"staircase",4,5,0.484424835582,0.140055934034,3,0.8,3,13,"pairs","even",2.49739596878,1.5812177148,8,85504,"e","010"
"staircase",1,6,0.336916580262,0.0610765301904,7,0.5,3,13,"pairs","odd",1.11121026885,2.56687398542,2,85504,"e","010"
"staircase",3,7,-0.472612987552,-0.494623186324,7,0.5,3,13,"pairs","even",1.73095806449,2.53532551417,2,85504,"o","010"
"staircase",1,8,-0.0128587515319,-0.16554762677,3,0.3,3,13,"pairs","even",1.9727801746,3.58401165894,8,85504,"e","010"
"staircase",4,9,-0.168163703089,0.180350939304,7,0.3,3,13,"pairs","odd",2.11503076932,1.38287710889,8,85504,"o","010"
"staircase",4,10,0.434079330809,-0.427452576496,3,0.2,3,13,"pairs","even",2.63723176083,0.965440981224,2,85504,"e","010"
"staircase",4,11,-0.244750703456,0.464501243535,3,0.2,3,13,"pairs","odd",2.42808836049,1.50534630536,8,85504,"o","010"
"staircase",1,12,0.262603295671,0.455012234382,5,0.05,3,5,"singles","even",1.42231261241,4.53809345221,4,85504,"e","010"
"staircase",1,13,-0.313759938491,-0.168554870651,5,0.05,3,5,"singles","even",1.97999070624,2.88126404671,4,85504,"e","010"
"staircase",2,14,0.268772323835,-0.0242755325268,5,0.01,3,5,"singles","odd",1.8030647497,1.84529727703,4,85504,"o","010"
"staircase",1,15,-0.365597565147,0.213485661663,5,0.01,3,5,"singles","odd",2.17440268109,2.93062806085,4,85504,"o","010"
"staircase",4,16,0.460158058871,0.102285741643,5,0.1,3,5,"singles","odd",2.61958320444,1.08146443051,4,85504,"o","010"
"staircase",3,17,0.0305869599862,-0.354830089701,5,0.1,3,5,"singles","even",3.3692810547,1.11065832373,4,85504,"e","010"
"staircase",4,18,-0.494888840029,0.491878063678,5,0.98694006561,3,5,"singles","even",1.1787652033,1.08858975798,4,85504,"e","010"
"staircase",4,19,-0.224745652818,-0.110372472597,5,0.901312749045,3,5,"singles","odd",2.31728187047,2.52971538384,4,85504,"o","010"
"staircase",4,20,-0.241509516491,-0.0936618138576,5,0.845403211502,3,5,"singles","odd",2.42993445096,0.927095680525,4,85504,"o","010"
"staircase",4,21,0.0826566854098,-0.229866308796,5,0.804785231273,3,5,"singles","odd",1.84508033145,0.918227944779,4,85504,"o","010"
"staircase",4,22,-0.165867610545,-0.108004016646,5,0.772865881237,3,5,"singles","even",2.06183256729,0.99751025872,4,85504,"e","010"
"staircase",4,23,0.498051893966,0.158194891852,5,0.746239443252,3,5,"singles","even",2.27113200419,1.01440155872,4,85504,"e","010"
"staircase",4,24,0.100407715989,0.102445304455,9,0.722558443461,3,0,"quadruplet","odd",1.43014181533,1.06849320693,4,85504,"o","010"
"staircase",4,25,0.090809565612,0.461683269256,3,0.700798959462,3,0,"quadruplet","even",1.81374675266,1.97367464734,2,85504,"o","010"
"staircase",4,26,-0.299533835855,0.434291765979,3,0.770456426259,3,0,"quadruplet","even",1.84666088601,0.860990927979,6,85504,"e","010"
"staircase",4,27,0.0224799791711,-0.20736761283,5,0.751876444042,3,0,"quadruplet","odd",1.35792391986,0.750654942937,4,85504,"o","010"
"staircase",4,28,0.187730330745,0.366282694902,3,0.735744720146,3,0,"quadruplet","odd",1.38786343516,2.10108705471,4,85504,"o","010"
"staircase",4,29,-0.49467984808,-0.0433327550363,5,0.721390204619,3,0,"quadruplet","odd",1.09103056674,0.998532366636,4,85504,"o","010"
"staircase",4,30,0.3969946103,-0.0793040407433,5,0.708366932562,3,0,"quadruplet","even",4.63789970682,0.777972633377,8,85504,"e","010"
"staircase",4,31,0.239355635673,-0.0960314031844,3,0.696527976722,3,0,"quadruplet","even",2.4460349604,0.974333354321,8,85504,"e","010"
"staircase",4,32,0.08053959039,0.138328486089,3,0.685352534922,3,0,"quadruplet","even",1.10399699972,2.25014303352,4,85504,"e","010"
"staircase",4,33,0.405012903779,0.137019126119,7,0.67467887452,3,0,"quadruplet","even",0.989586612611,0.589432218539,4,85504,"e","010"
"staircase",4,34,0.295960285773,-0.301602493259,5,0.664591276271,3,0,"quadruplet","odd",1.09627490083,1.23895767577,4,85504,"o","010"
"staircase",4,35,-0.0789581446591,0.44591132476,7,0.654732304302,3,0,"quadruplet","odd",1.15786759613,0.750511567237,2,85504,"o","010"
"staircase",4,36,-0.276548144321,0.120948749463,7,0.645006120224,3,2,"singles","even",1.00716091476,1.60249891185,2,85504,"e","010"
"staircase",4,37,-0.0775101956586,-0.0955080219155,7,0.63546540897,3,2,"singles","odd",1.36710817714,0.638072510464,2,85504,"o","010"
"staircase",4,38,-0.241281314771,-0.170701592736,7,0.625735101929,3,2,"singles","odd",0.858706497965,0.865080044019,2,85504,"o","010"
"staircase",4,39,-0.0482760160162,0.149037175984,7,0.615839936796,3,2,"singles","even",0.900998223373,1.37695695855,2,85504,"e","010"
"staircase",4,40,-0.315443185178,0.112134053752,7,0.605592961147,3,2,"singles","even",1.47127832269,0.685359801149,2,85504,"e","010"
"staircase",4,41,-0.350483952596,-0.123462798264,7,0.594642001389,3,2,"singles","odd",1.14711955138,0.724414794456,2,85504,"o","010"
"staircase",4,42,-0.338300395414,0.474508482677,7,0.582690030799,3,2,"singles","odd",1.54215587779,0.860408528356,2,85504,"o","010"
"staircase",4,43,-0.484948839632,0.390062269963,7,0.569668572758,3,2,"singles","even",1.0698667393,0.55070777637,2,85504,"e","010"
"staircase",4,44,0.0468591004464,-0.314295710499,7,0.554851845404,3,2,"singles","even",1.45527841576,0.791022217416,2,85504,"e","010"
"staircase",4,45,-0.0163260656053,0.0406067273261,7,0.536967795885,3,2,"singles","odd",1.30126964487,0.988980602192,2,85504,"o","010"
"staircase",4,46,0.316995508307,-0.464943924303,7,0.515209803746,3,2,"singles","odd",1.59822364693,0.73117432569,2,85504,"o","010"
"staircase",4,47,-0.378807664406,0.1267331738,7,0.487344184868,3,2,"singles","even",2.42757302922,0.560196578693,2,85504,"e","010"
"staircase",4,48,0.398081625588,0.036261913145,9,0.44570665229,3,16,"pairs","even",1.03485261389,0.982858904623,2,85504,"e","010"
"staircase",2,49,0.448469209338,-0.0447122699363,5,0.0770382590003,3,16,"pairs","odd",2.28126719482,6.47365000999,2,85504,"e","010"
"staircase",4,50,0.155734151201,-0.327752135555,5,0.524477813308,3,16,"pairs","even",1.1010121161,1.29448376535,8,85504,"e","010"
"staircase",4,51,-0.113482516446,-0.491077826612,5,0.511670119172,3,16,"pairs","odd",1.25003216543,0.899649328358,2,85504,"o","010"
"staircase",4,52,0.400635253318,-0.447615635047,9,0.498451695671,3,16,"pairs","even",0.915582851308,1.25406276776,2,85504,"e","010"
"staircase",4,53,0.300411677615,-0.0450935346073,9,0.484760874722,3,16,"pairs","odd",1.09183333379,1.56380560856,2,85504,"o","010"
"staircase",4,54,0.180147565532,0.168445369411,9,0.470336202246,3,16,"pairs","odd",1.39610634029,1.49352140302,2,85504,"o","010"
"staircase",4,55,0.472542415453,0.17313511236,5,0.454075407499,3,16,"pairs","even",1.27635786027,0.56465525501,2,85504,"e","010"
"staircase",3,56,0.245566776244,-0.208356069689,9,0.435263416997,3,16,"pairs","even",0.759646207627,1.86166605986,2,85504,"e","010"
"staircase",4,57,-0.423580503384,-0.00728507308367,9,0.411457408274,3,16,"pairs","odd",1.32670736848,1.08446129061,2,85504,"o","010"
"staircase",2,58,0.262454883635,0.32628024624,9,0.37872124191,3,16,"pairs","odd",3.93497826438,1.82575848825,2,85504,"e","010"
"staircase",4,59,0.378595017749,-0.324815261308,9,0.468743393082,3,16,"pairs","even",0.940693787828,0.9258857128,2,85504,"e","010"
"staircase",3,60,-0.395211880335,-0.323171497175,5,0.459846638754,3,0,"quadruplet","even",1.0935326267,1.15011914897,8,85504,"e","010"
"staircase",1,61,-0.366077825261,0.36176380098,9,0.451021462577,3,0,"quadruplet","odd",1.50066418194,4.22263714108,6,85504,"e","010"
"staircase",4,62,0.265084314388,0.273637524933,7,0.476590623599,3,0,"quadruplet","even",1.47165404231,0.767973632559,4,85504,"e","010"
"staircase",3,63,-0.232162450806,0.442430388591,9,0.469075923414,3,0,"quadruplet","odd",2.17623337321,1.93282762887,6,85504,"o","010"
"staircase",3,64,0.171988225277,0.156049941434,7,0.461859281905,3,0,"quadruplet","odd",1.1034662701,0.791274065903,8,85504,"o","010"
"staircase",3,65,-0.351192991586,-0.486845431976,9,0.45481260408,3,0,"quadruplet","odd",0.921298374756,0.663702884487,6,85504,"o","010"
"staircase",4,66,-0.119642527562,-0.0624017972871,3,0.447982618823,3,0,"quadruplet","even",0.89218660604,1.71718304731,4,85504,"e","010"
"staircase",3,67,0.00513431560471,0.0921192424913,5,0.441372461875,3,0,"quadruplet","even",0.683786774669,1.64611113088,8,85504,"e","010"
"staircase",4,68,0.262195436081,0.412902885533,9,0.434908393099,3,0,"quadruplet","even",0.940138420855,0.787897037769,2,85504,"e","010"
"staircase",3,69,0.315182880748,-0.479664229146,7,0.428679375535,3,0,"quadruplet","odd",0.894212686046,2.90321695378,2,85504,"o","010"
"staircase",4,70,0.140478928218,0.196658531481,5,0.422690118071,3,0,"quadruplet","odd",1.12406172752,3.21864931193,6,85504,"o","010"
"staircase",4,71,0.220328659434,0.490983669635,5,0.416859087222,3,0,"quadruplet","even",0.813115420518,0.671284002967,2,85504,"e","010"
"staircase",4,72,-0.306503405717,-0.36311795762,3,0.411462971514,3,20,"pairs","even",1.01568612287,0.862113638417,4,85504,"e","010"
"staircase",3,73,-0.292160723839,-0.250388771336,9,0.406206149225,3,20,"pairs","odd",1.09345016001,0.895067123097,4,85504,"o","010"
"staircase",4,74,-0.00641235388276,-0.46842270706,3,0.401312542347,3,20,"pairs","even",1.25351527105,1.27157821401,6,85504,"e","010"
