"trial.type","pas","trial","jitter.x","jitter.y","odd.digit","target.contrast","target.frames","cue","task","target.type","rt.subj","rt.obj","even.digit","seed","obj.resp","subject"
"staircase",4,0,-0.0953571600765,0.0666149208967,5,1,3,6,"pairs","even",18.7860491664,4.01643190801,2,26080,"e","014"
"staircase",4,1,0.138113182724,0.0610192793055,5,1,3,6,"pairs","odd",1.87447144657,2.28795601368,6,26080,"o","014"
"staircase",4,2,0.21316864391,-0.182469817874,5,0.9,3,6,"pairs","even",0.970712741709,1.43341330286,6,26080,"e","014"
"staircase",4,3,0.383677047503,0.369130701984,3,0.9,3,6,"pairs","odd",1.56383994733,1.66974876153,6,26080,"o","014"
"staircase",4,4,-0.295322375775,0.468240526409,5,0.8,3,6,"pairs","even",1.6470879901,1.16725711351,2,26080,"e","014"
"staircase",4,5,0.029836050165,0.114016177865,5,0.8,3,6,"pairs","even",0.940390362183,2.96018803961,6,26080,"e","014"
"staircase",4,6,-0.387603248431,0.307690754247,5,0.5,3,6,"pairs","odd",1.20079812125,1.52177090936,6,26080,"o","014"
"staircase",4,7,0.202185537453,0.0813615451944,5,0.5,3,6,"pairs","odd",1.28535058786,1.70269196537,2,26080,"o","014"
"staircase",4,8,0.256482234107,0.241803422764,5,0.3,3,6,"pairs","odd",0.539700920111,1.34825310887,2,26080,"o","014"
"staircase",4,9,0.333395156173,0.457449825737,3,0.3,3,6,"pairs","odd",1.16884110564,1.15726211973,2,26080,"o","014"
"staircase",4,10,0.12744058278,-0.427320966023,3,0.2,3,6,"pairs","even",1.4540907478,1.18975842495,2,26080,"e","014"
"staircase",4,11,-0.375543783543,-0.0652838957928,3,0.2,3,6,"pairs","even",0.655919541823,1.56796263845,6,26080,"e","014"
"staircase",2,12,0.496003090346,0.468738410956,9,0.05,3,3,"singles","odd",0.867458628514,3.15118758347,2,26080,"e","014"
"staircase",3,13,-0.386331725625,0.0772291483306,9,0.05,3,3,"singles","even",2.019608447,1.38720275339,2,26080,"e","014"
"staircase",1,14,-0.306389272843,0.195396044772,9,0.01,3,3,"singles","odd",1.18794653505,2.3990390653,2,26080,"o","014"
"staircase",1,15,-0.188352959456,-0.338849013671,9,0.01,3,3,"singles","even",0.582253813096,1.97790418233,2,26080,"e","014"
"staircase",2,16,-0.208371112068,-0.399846763737,9,0.1,3,3,"singles","even",0.448075752397,1.9444367452,2,26080,"o","014"
