"trial.type","pas","trial","jitter.x","jitter.y","odd.digit","target.contrast","target.frames","cue","task","target.type","rt.subj","rt.obj","even.digit","seed","obj.resp","subject"
"staircase",1,0,0.394652987516,-0.176137340597,7,1,3,0,"quadruplet","odd",1.87695136795,6.90069919206,2,55356,"o","007"
"staircase",4,1,-0.466211714395,-0.114747643845,9,1,3,0,"quadruplet","even",1.22109087375,2.64711486179,4,55356,"e","007"
"staircase",4,2,0.0253212821805,-0.411332666835,3,0.9,3,0,"quadruplet","odd",1.7013646102,1.83209535538,2,55356,"o","007"
"staircase",4,3,-0.478233277301,-0.235435537157,9,0.9,3,0,"quadruplet","even",1.37088763139,1.41806025446,4,55356,"e","007"
"staircase",4,4,-0.343273171797,0.14461496139,5,0.8,3,0,"quadruplet","even",2.08318034693,1.25745994779,8,55356,"e","007"
"staircase",4,5,0.322193181681,0.384213717308,3,0.8,3,0,"quadruplet","even",1.69056311429,1.18253419396,4,55356,"e","007"
"staircase",4,6,0.46926386369,-0.126208365182,3,0.5,3,0,"quadruplet","odd",1.11465476857,1.21773538149,6,55356,"o","007"
"staircase",4,7,-0.146022915253,0.245905512543,3,0.5,3,0,"quadruplet","odd",1.12407622162,1.12894931619,4,55356,"o","007"
"staircase",4,8,0.342000479387,0.128864154777,5,0.3,3,0,"quadruplet","odd",0.91218403674,1.1330805479,8,55356,"o","007"
"staircase",4,9,0.42589404963,-0.454568532818,3,0.3,3,0,"quadruplet","even",0.875632918865,1.03439362463,2,55356,"e","007"
"staircase",4,10,-0.432057403754,0.178965629659,7,0.2,3,0,"quadruplet","odd",0.892269398875,1.79958958011,2,55356,"o","007"
"staircase",4,11,-0.43562873593,-0.0677383359628,3,0.2,3,0,"quadruplet","even",1.19463463425,2.26453638875,6,55356,"e","007"
"staircase",3,12,-0.0364293118501,-0.156533141876,7,0.05,3,25,"pairs","even",2.09974462534,2.25757697597,4,55356,"e","007"
"staircase",3,13,-0.0967808297668,-0.343140547707,7,0.05,3,25,"pairs","even",0.829086841413,1.50628034135,8,55356,"e","007"
"staircase",1,14,-0.0416160223062,0.0924869079032,7,0.01,3,25,"pairs","odd",0.724605996566,3.05455395324,4,55356,"e","007"
"staircase",2,15,-0.249465292566,-0.0242271511286,3,0.01,3,25,"pairs","odd",0.65119921379,2.65323523041,4,55356,"o","007"
"staircase",3,16,-0.123844563995,0.406648066559,3,0.1,3,25,"pairs","odd",1.57893431126,1.52765714712,8,55356,"o","007"
"staircase",3,17,0.378839210321,0.245464601339,3,0.1,3,25,"pairs","even",0.741587059558,1.19726263554,4,55356,"e","007"
