"trial.type","pas","trial","jitter.x","jitter.y","odd.digit","target.contrast","target.frames","cue","task","target.type","rt.subj","rt.obj","even.digit","seed","obj.resp","subject"
"practice",3,0,0.12105858201,-0.0359568449197,5,0.1,9,0,"quadruplet","even",8.15890097618,0.840486049652,2,4688,"e","021"
"practice",2,1,-0.195203547925,-0.169322019098,9,0.1,8,0,"quadruplet","odd",2.28689789772,0.706399917603,8,4688,"o","021"
"practice",3,2,0.343402271956,0.00299739524572,7,0.1,7,0,"quadruplet","even",2.96687293053,0.401844978333,4,4688,"e","021"
"practice",2,3,-0.252763349168,0.470546952075,5,0.1,6,0,"quadruplet","odd",1.70292210579,0.458174943924,2,4688,"o","021"
"practice",2,4,-0.442796258195,-0.15340821678,9,0.1,5,0,"quadruplet","even",1.82303094864,0.947968006134,2,4688,"e","021"
"practice",2,5,-0.338343452677,0.249180341591,7,0.1,4,0,"quadruplet","odd",1.37493014336,0.445270061493,6,4688,"o","021"
"practice",1,6,0.0242597110765,0.111954678599,9,0.1,3,0,"quadruplet","even",1.63092017174,2.14713788033,4,4688,"o","021"
"practice",1,7,-0.0530290947222,-0.275764644671,3,0.1,2,0,"quadruplet","odd",2.76695203781,1.08394813538,6,4688,"e","021"
"practice",1,8,-0.144480612323,-0.177025167296,3,0.1,1,0,"quadruplet","even",2.92686700821,1.17179608345,8,4688,"e","021"
"practice",2,9,0.257480381672,0.40057021853,5,0.1,9,0,"quadruplet","odd",1.17478299141,1.02195811272,6,4688,"o","021"
"practice",2,10,0.288946128759,0.254021725555,5,0.1,8,0,"quadruplet","even",1.43083286285,0.567648172379,8,4688,"e","021"
"practice",2,11,0.0942051606505,-0.399251343956,3,0.1,7,0,"quadruplet","odd",1.71867203712,0.636658191681,4,4688,"o","021"
"practice",2,12,0.107752765544,-0.28937984146,7,0.1,6,0,"quadruplet","even",1.54187488556,0.78041100502,6,4688,"e","021"
"practice",2,13,-0.0533558306613,-0.436712907171,7,0.1,5,0,"quadruplet","odd",1.71093606949,0.564368009567,8,4688,"o","021"
"practice",2,14,0.451710312137,-0.0778734473275,3,0.1,4,0,"quadruplet","even",1.70298886299,0.461800098419,8,4688,"e","021"
"practice",2,15,-0.237843406857,0.473941878129,7,0.1,3,0,"quadruplet","odd",2.19096493721,0.775104045868,4,4688,"o","021"
"practice",1,16,-0.398194012047,-0.417208874221,9,0.1,2,0,"quadruplet","even",1.35884189606,1.05745911598,4,4688,"e","021"
"practice",1,17,-0.0971513830807,0.401271533166,3,0.1,1,0,"quadruplet","odd",2.1106569767,0.90825009346,6,4688,"o","021"
"experiment",2,0,0.485406953746,0.333318575314,5,0.1,5,15,"pairs","even",1.38291096687,0.26388001442,8,4688,"o","021"
"experiment",3,1,-0.426408171587,-0.281678104581,7,0.1,4,15,"pairs","odd",1.35095500946,0.277841091156,8,4688,"o","021"
"experiment",1,2,0.340125564937,0.0939236955405,5,0.1,1,15,"pairs","odd",0.974877119064,1.03900384903,8,4688,"e","021"
"experiment",2,3,0.184756189919,-0.384299409971,5,0.1,2,15,"pairs","even",1.48688101768,0.861837863922,2,4688,"e","021"
"experiment",2,4,-0.0725228429422,-0.33136226202,7,0.1,3,15,"pairs","even",0.934953927994,0.458544015884,2,4688,"e","021"
"experiment",3,5,-0.181054269919,-0.217663003884,5,0.1,6,15,"pairs","odd",0.758977890015,0.483364105225,8,4688,"o","021"
"experiment",4,6,0.400998667156,-0.130545630445,5,0.1,6,15,"pairs","even",0.814903974533,0.504776000977,8,4688,"e","021"
"experiment",2,7,0.0575903814347,0.454584773341,7,0.1,2,15,"pairs","odd",1.23086190224,0.843070983887,8,4688,"e","021"
"experiment",3,8,0.108107931141,0.00664847639698,7,0.1,4,15,"pairs","even",1.35090208054,0.381390810013,8,4688,"e","021"
"experiment",3,9,0.355685430136,0.0968373898804,5,0.1,5,15,"pairs","odd",0.982925891876,0.366948127747,2,4688,"o","021"
"experiment",2,10,-0.495297226295,-0.31271658776,7,0.1,1,15,"pairs","even",1.19889783859,0.645597934723,8,4688,"e","021"
"experiment",3,11,0.0626381945274,-0.352137403787,5,0.1,3,15,"pairs","odd",0.982934951782,0.430256843567,8,4688,"o","021"
"experiment",1,12,-0.15214607685,-0.304241318285,3,0.1,2,8,"singles","even",1.43091917038,0.936661958694,6,4688,"o","021"
"experiment",1,13,-0.159770550919,0.494280118754,3,0.1,1,8,"singles","odd",1.70291590691,0.756963968277,6,4688,"e","021"
"experiment",2,14,0.245047468178,-0.371392135894,3,0.1,3,8,"singles","even",1.27890896797,0.513854026794,6,4688,"e","021"
"experiment",3,15,0.139817346684,0.364760859953,3,0.1,4,8,"singles","odd",0.910977125168,0.336161136627,6,4688,"o","021"
"experiment",3,16,-0.267483567375,-0.368934148543,3,0.1,5,8,"singles","even",1.30284786224,0.461488962173,6,4688,"e","021"
"experiment",4,17,-0.486851029724,-0.263455588842,3,0.1,6,8,"singles","odd",0.814827919006,0.707875967026,6,4688,"o","021"
"experiment",4,18,-0.191115239326,0.0388441836516,3,0.1,4,8,"singles","odd",0.878817081451,0.747939825058,6,4688,"o","021"
"experiment",3,19,0.0209326806586,0.181088455339,3,0.1,5,8,"singles","even",1.93496012688,0.465854883194,6,4688,"e","021"
"experiment",2,20,0.148074485869,-0.22677153908,3,0.1,3,8,"singles","odd",1.73510313034,0.375014066696,6,4688,"o","021"
"experiment",1,21,-0.340746899136,-0.180925768298,3,0.1,1,8,"singles","odd",1.11888194084,0.775323867798,6,4688,"e","021"
"experiment",2,22,0.0865625547917,0.35069110876,3,0.1,2,8,"singles","even",1.0868268013,0.595316886902,6,4688,"o","021"
"experiment",3,23,-0.366834825883,-0.377357707889,3,0.1,6,8,"singles","even",1.11089086533,0.531749010086,6,4688,"e","021"
"experiment",3,24,-0.036868011424,0.137348212778,5,0.1,3,0,"quadruplet","even",1.02292919159,0.576987028122,8,4688,"e","021"
"experiment",3,25,0.0261704501608,0.482976508518,7,0.1,5,0,"quadruplet","odd",0.710860013962,0.256227016449,2,4688,"o","021"
"experiment",2,26,0.0107282482334,0.0982918262554,7,0.1,2,0,"quadruplet","odd",1.05485701561,0.992949962616,8,4688,"e","021"
"experiment",1,27,0.165155388425,0.0464672727539,9,0.1,1,0,"quadruplet","even",0.982944965363,0.590051174164,6,4688,"o","021"
"experiment",2,28,0.0813453745568,-0.454856388235,3,0.1,6,0,"quadruplet","odd",1.2869040966,0.407773017883,8,4688,"o","021"
"experiment",3,29,-0.227731376502,0.110017999084,5,0.1,4,0,"quadruplet","odd",0.862944126129,0.247501134872,8,4688,"o","021"
"experiment",4,30,0.234246558243,-0.486024859627,3,0.1,6,0,"quadruplet","even",0.582899093628,0.279467105865,2,4688,"e","021"
"experiment",2,31,0.128437988289,-0.285808018635,3,0.1,2,0,"quadruplet","even",0.958827972412,0.617691040039,8,4688,"e","021"
"experiment",2,32,0.490393481812,-0.132421511633,5,0.1,5,0,"quadruplet","even",0.886887073517,0.304400205612,8,4688,"e","021"
"experiment",1,33,0.359522447593,0.430012280017,7,0.1,1,0,"quadruplet","odd",0.862885951996,0.552606105804,8,4688,"o","021"
"experiment",2,34,0.101458557749,-0.480021777682,5,0.1,3,0,"quadruplet","even",1.09491896629,0.380409002304,4,4688,"e","021"
"experiment",3,35,-0.118375244162,-0.333178968825,5,0.1,4,0,"quadruplet","odd",0.846959114075,0.275496006012,4,4688,"o","021"
