"trial.type","pas","trial","jitter.x","jitter.y","odd.digit","target.contrast","target.frames","cue","task","target.type","rt.subj","rt.obj","even.digit","seed","obj.resp","subject"
"practice",4,0,0.369370999455,0.128995107962,7,0.1,9,0,"quadruplet","even",7.23888492584,1.3203830719,6,4691,"e","027"
"practice",3,1,-0.0922049160195,-0.305593404358,7,0.1,8,0,"quadruplet","odd",2.35879302025,1.09952807426,2,4691,"o","027"
"practice",3,2,0.323649763814,-0.0936583492131,7,0.1,7,0,"quadruplet","even",2.3028819561,0.957950115204,8,4691,"e","027"
"practice",2,3,0.4665119416,-0.0842131155615,3,0.1,6,0,"quadruplet","odd",1.69485998154,0.721299886703,8,4691,"o","027"
"practice",2,4,-0.198265411788,-0.178609405474,5,0.1,5,0,"quadruplet","even",4.63807201385,0.704745054245,8,4691,"o","027"
"practice",3,5,0.140722239328,0.112427509115,9,0.1,4,0,"quadruplet","odd",1.51076698303,0.666213035583,6,4691,"o","027"
"practice",1,6,0.0129403757485,0.144044444224,9,0.1,3,0,"quadruplet","even",1.72681808472,1.49417710304,2,4691,"o","027"
"practice",1,7,-0.175971377631,0.497787134259,5,0.1,2,0,"quadruplet","odd",1.83885192871,1.11458897591,2,4691,"o","027"
"practice",1,8,-0.259245394122,0.414455562962,9,0.1,1,0,"quadruplet","even",2.07011890411,0.974246025085,6,4691,"e","027"
"practice",3,9,-0.373196522109,-0.241836998443,9,0.1,9,0,"quadruplet","odd",1.39088582993,0.806972026825,6,4691,"o","027"
"practice",3,10,-0.0956670494863,0.243393430346,5,0.1,8,0,"quadruplet","even",1.6141500473,0.778974056244,6,4691,"e","027"
"practice",3,11,-0.428031504093,0.406251048348,7,0.1,7,0,"quadruplet","odd",1.81479811668,0.623821020126,8,4691,"o","027"
"practice",3,12,-0.0989737557601,-0.331187792349,3,0.1,6,0,"quadruplet","even",0.822731018066,0.533179998398,4,4691,"e","027"
"practice",3,13,0.255204458047,0.171251284442,7,0.1,5,0,"quadruplet","odd",1.03801894188,0.473749160767,8,4691,"o","027"
"practice",3,14,-0.284111192368,-0.216226532468,3,0.1,4,0,"quadruplet","even",2.10281515121,1.42434501648,4,4691,"e","027"
"practice",2,15,0.44735470023,-0.115637628629,5,0.1,3,0,"quadruplet","odd",0.837913990021,1.38831710815,4,4691,"o","027"
"practice",3,16,-0.0982221701551,0.00644046869207,3,0.1,2,0,"quadruplet","even",1.35085916519,1.34460902214,4,4691,"e","027"
"practice",1,17,-0.113613536433,0.218554665942,5,0.1,1,0,"quadruplet","odd",1.12594103813,1.49417090416,2,4691,"o","027"
"experiment",3,0,-0.423596655302,-0.403318714705,3,0.1,3,26,"pairs","odd",2.71090507507,0.501475095749,4,4691,"o","027"
"experiment",3,1,-0.00640151375013,-0.242753072952,9,0.1,6,26,"pairs","even",2.99883699417,0.441952943802,8,4691,"o","027"
"experiment",1,2,0.205972938182,0.0443855751627,3,0.1,2,26,"pairs","even",1.11088204384,1.03013396263,4,4691,"o","027"
"experiment",3,3,-0.424480369024,-0.0277677016065,3,0.1,4,26,"pairs","odd",1.59013700485,0.655511140823,8,4691,"o","027"
"experiment",3,4,0.20924492196,-0.239588979532,9,0.1,5,26,"pairs","even",2.18284606934,0.568208932877,8,4691,"e","027"
"experiment",1,5,0.497368179558,0.348172944714,9,0.1,1,26,"pairs","odd",0.782774925232,0.938852071762,4,4691,"o","027"
"experiment",1,6,-0.442060406693,-0.162096845582,9,0.1,1,26,"pairs","odd",0.67804813385,1.10812497139,4,4691,"o","027"
"experiment",3,7,0.232183453413,-0.347798845451,3,0.1,5,26,"pairs","even",1.39083504677,0.497978925705,4,4691,"e","027"
"experiment",3,8,0.2258701271,-0.226833637821,9,0.1,4,26,"pairs","even",2.72670102119,0.850159168243,4,4691,"e","027"
"experiment",3,9,0.445567118433,0.347710061875,9,0.1,6,26,"pairs","odd",1.31084299088,0.459851026535,4,4691,"o","027"
"experiment",1,10,-0.308840124138,-0.438449330827,9,0.1,2,26,"pairs","odd",1.1428630352,0.951765060425,4,4691,"o","027"
"experiment",3,11,0.12928043831,-0.246639170278,3,0.1,3,26,"pairs","even",1.63888406754,0.609016180038,8,4691,"e","027"
"experiment",3,12,-0.29802689425,-0.0994947393872,3,0.1,4,12,"singles","even",1.88689804077,0.385385036469,8,4691,"e","027"
"experiment",2,13,0.463142007792,0.170358390678,3,0.1,3,12,"singles","even",1.35885095596,1.19847798347,8,4691,"o","027"
"experiment",3,14,-0.0767750670499,0.308744812402,3,0.1,5,12,"singles","odd",2.57476711273,0.672675848007,8,4691,"o","027"
"experiment",3,15,0.238663731781,0.279229948827,3,0.1,6,12,"singles","odd",1.83077812195,1.34802508354,8,4691,"o","027"
"experiment",1,16,-0.212688874062,-0.438553577189,3,0.1,1,12,"singles","even",0.51077914238,0.627710819244,8,4691,"o","027"
"experiment",3,17,-0.0900419225141,-0.247840366198,3,0.1,2,12,"singles","odd",2.06281995773,0.6149289608,8,4691,"o","027"
"experiment",1,18,0.062946879628,0.367186387048,3,0.1,1,12,"singles","odd",0.750790119171,1.22692608833,8,4691,"o","027"
"experiment",2,19,0.301359707367,-0.0643532670432,3,0.1,3,12,"singles","even",1.20594000816,0.703595161438,8,4691,"e","027"
"experiment",3,20,0.323550115442,0.28379221265,3,0.1,5,12,"singles","even",2.1107199192,1.14029693604,8,4691,"e","027"
"experiment",3,21,-0.0162451003295,0.0133722772498,3,0.1,6,12,"singles","odd",1.07885694504,0.403985023499,8,4691,"o","027"
"experiment",2,22,0.347772256109,0.432555155238,3,0.1,4,12,"singles","odd",1.150785923,1.22941708565,8,4691,"o","027"
"experiment",1,23,0.0910854951187,0.468494786333,3,0.1,2,12,"singles","even",1.61484789848,1.73074817657,8,4691,"e","027"
"experiment",3,24,-0.0300657443944,0.441492139349,5,0.1,6,0,"quadruplet","odd",1.47880196571,0.472693920135,8,4691,"o","027"
"experiment",3,25,-0.141318984892,-0.383180353759,7,0.1,5,0,"quadruplet","even",0.966079950333,0.401335000992,8,4691,"e","027"
"experiment",1,26,0.288567208231,-0.226988525898,3,0.1,1,0,"quadruplet","even",0.422820806503,1.68946290016,4,4691,"o","027"
"experiment",1,27,-0.364985724818,0.148947115683,7,0.1,2,0,"quadruplet","odd",2.63090920448,1.20897293091,2,4691,"o","027"
"experiment",2,28,0.108857322074,-0.0872494416993,9,0.1,3,0,"quadruplet","even",1.60691785812,1.13341498375,6,4691,"e","027"
"experiment",3,29,-0.22115858268,0.440874066985,5,0.1,4,0,"quadruplet","odd",2.34288787842,0.484592914581,6,4691,"o","027"
"experiment",3,30,-0.0668578238868,-0.245596141738,7,0.1,4,0,"quadruplet","odd",3.95887613297,0.516506910324,6,4691,"o","027"
"experiment",3,31,0.422583359279,-0.243221109756,3,0.1,6,0,"quadruplet","even",0.870023012161,0.903124094009,4,4691,"e","027"
"experiment",1,32,-0.149409449483,0.19748204772,3,0.1,2,0,"quadruplet","even",0.614879846573,0.658989906311,8,4691,"o","027"
"experiment",3,33,0.0423352338261,0.236630268838,3,0.1,3,0,"quadruplet","odd",1.94284391403,0.503570079803,8,4691,"o","027"
"experiment",3,34,-0.217680299592,0.164465081893,5,0.1,5,0,"quadruplet","odd",0.86204791069,0.401288986206,4,4691,"o","027"
"experiment",1,35,-0.418870424259,0.269807343397,3,0.1,1,0,"quadruplet","even",0.742774009705,1.92704677582,6,4691,"e","027"
"experiment",1,36,0.0728410133719,-0.00412677127479,5,0.1,2,18,"pairs","odd",1.21482801437,0.912496089935,6,4691,"o","027"
"experiment",3,37,-0.173026285953,0.0887057928584,5,0.1,5,18,"pairs","even",0.758865118027,0.5734770298,6,4691,"e","027"
"experiment",3,38,-0.179782168741,0.385316022414,5,0.1,1,18,"pairs","even",4.40683794022,1.19360899925,6,4691,"e","027"
"experiment",3,39,0.374722265114,0.118357656513,5,0.1,6,18,"pairs","odd",0.846098899841,1.20034313202,6,4691,"o","027"
"experiment",4,40,-0.0284413539251,0.202562031998,5,0.1,4,18,"pairs","even",0.910842895508,2.30517506599,4,4691,"e","027"
"experiment",3,41,0.456256476804,0.447418388459,3,0.1,3,18,"pairs","odd",1.25485396385,1.34402513504,4,4691,"o","027"
"experiment",4,42,0.378945231747,0.227159539757,5,0.1,5,18,"pairs","even",0.942706108093,1.74159193039,6,4691,"e","027"
