"trial.type","pas","trial","jitter.x","jitter.y","odd.digit","target.contrast","target.frames","cue","task","target.type","rt.subj","rt.obj","even.digit","seed","obj.resp","subject"
"practice",4,0,-0.0078515190217,-0.000438919259442,7,0.1,9,0,"quadruplet","even",4.87903189659,1.29766201973,6,33409,"e","002"
"practice",4,1,0.162430372648,0.307283317337,5,0.1,8,0,"quadruplet","odd",1.69491291046,0.722584962845,8,33409,"o","002"
"practice",4,2,0.383639016932,-0.112888390507,3,0.1,7,0,"quadruplet","even",1.15103507042,0.54309296608,2,33409,"e","002"
"practice",4,3,-0.16422334814,0.0082195999463,9,0.1,6,0,"quadruplet","odd",1.36569905281,0.61163187027,8,33409,"o","002"
"practice",4,4,-0.499129737647,0.444524261468,7,0.1,5,0,"quadruplet","even",1.07098388672,0.743503093719,4,33409,"e","002"
"practice",4,5,0.160473975679,-0.153232410505,9,0.1,4,0,"quadruplet","odd",1.1270070076,0.666554927826,6,33409,"o","002"
"practice",3,6,0.265999849266,-0.226539515717,9,0.1,3,0,"quadruplet","even",1.49496507645,1.37140512466,4,33409,"e","002"
"practice",1,7,0.0274174972967,-0.258475352756,5,0.1,2,0,"quadruplet","odd",1.32702088356,1.31479907036,2,33409,"e","002"
"practice",2,8,0.238111608913,-0.45852550131,5,0.1,1,0,"quadruplet","even",2.26300191879,1.2131049633,6,33409,"o","002"
"practice",2,9,-0.256088511051,-0.464400377787,7,0.1,9,0,"quadruplet","odd",1.62295413017,0.723355054855,6,33409,"o","002"
"practice",3,10,0.493436655323,0.12723088881,5,0.1,8,0,"quadruplet","even",1.50304985046,0.603245019913,8,33409,"e","002"
"practice",3,11,0.342410580999,0.406487578254,3,0.1,7,0,"quadruplet","odd",0.838975906372,0.686354875565,8,33409,"o","002"
"practice",4,12,-0.373223881471,-0.203469804286,5,0.1,6,0,"quadruplet","even",2.1429271698,0.44592499733,2,33409,"e","002"
"practice",2,13,-0.065513671638,0.0990436232311,3,0.1,5,0,"quadruplet","odd",0.694941043854,0.447256088257,2,33409,"o","002"
"practice",3,14,-0.0537568268219,-0.0568402129216,9,0.1,4,0,"quadruplet","even",2.2950489521,0.864595174789,8,33409,"e","002"
"practice",2,15,-0.00674930578428,0.32653120689,9,0.1,3,0,"quadruplet","odd",1.78272509575,0.497967004776,4,33409,"o","002"
"practice",1,16,0.273753028438,0.327835374758,3,0.1,2,0,"quadruplet","even",1.48703408241,0.725333929062,4,33409,"o","002"
"practice",1,17,-0.0646854515961,-0.339996611561,3,0.1,1,0,"quadruplet","odd",1.33393001556,0.957679033279,4,33409,"o","002"
"experiment",3,0,0.477967221484,-0.0980570953264,9,0.1,4,10,"pairs","odd",2.12702608109,0.220551013947,6,33409,"o","002"
"experiment",2,1,-0.336623049625,0.154250132355,9,0.1,2,10,"pairs","even",0.535007953644,1.19070291519,6,33409,"o","002"
"experiment",2,2,0.286201573761,0.393689143668,9,0.1,3,10,"pairs","odd",0.838864088058,0.422041893005,2,33409,"o","002"
"experiment",3,3,-0.351057910743,0.317584463796,5,0.1,5,10,"pairs","even",0.566838026047,0.555718898773,2,33409,"e","002"
"experiment",4,4,0.0940453423653,-0.0561112056708,9,0.1,6,10,"pairs","even",0.92701292038,0.426718950272,2,33409,"e","002"
"experiment",2,5,-0.242805870414,0.28223894967,5,0.1,1,10,"pairs","even",1.62284207344,0.521525859833,2,33409,"o","002"
"experiment",3,6,-0.287720960135,0.305152627151,9,0.1,1,10,"pairs","odd",1.11087703705,0.750339031219,2,33409,"o","002"
"experiment",3,7,-0.435770915384,-0.21301977403,9,0.1,6,10,"pairs","odd",0.862151861191,0.292101860046,6,33409,"o","002"
"experiment",4,8,0.338903324008,0.12083645047,9,0.1,4,10,"pairs","odd",0.999125957489,0.218597888947,2,33409,"o","002"
"experiment",2,9,-0.463088980513,0.0216492262826,5,0.1,2,10,"pairs","odd",0.854280948639,0.952843904495,2,33409,"o","002"
"experiment",3,10,-0.162238718355,0.228272541981,9,0.1,5,10,"pairs","even",2.53487110138,0.674489021301,2,33409,"e","002"
"experiment",4,11,-0.324300536832,0.0789697644848,5,0.1,3,10,"pairs","even",2.12698316574,0.259459972382,2,33409,"e","002"
"experiment",4,12,0.313664744193,0.205503815948,3,0.1,6,0,"quadruplet","odd",3.1990377903,0.517673969269,2,33409,"e","002"
"experiment",4,13,0.0393459545525,-0.132528175653,3,0.1,4,0,"quadruplet","even",0.75891494751,0.492479085922,2,33409,"e","002"
"experiment",4,14,-0.185882388927,-0.228114332931,5,0.1,3,0,"quadruplet","odd",0.990900993347,0.40411400795,2,33409,"o","002"
"experiment",2,15,-0.44183509525,0.0298331290007,3,0.1,1,0,"quadruplet","even",0.301915168762,1.55372190475,2,33409,"o","002"
"experiment",3,16,0.0248096253059,0.121773670494,9,0.1,5,0,"quadruplet","even",0.606865882874,0.903591871262,8,33409,"e","002"
"experiment",2,17,0.143101808134,0.422353823248,3,0.1,2,0,"quadruplet","even",0.823002099991,0.54670715332,2,33409,"o","002"
"experiment",3,18,0.169205176005,-0.310888184898,7,0.1,6,0,"quadruplet","odd",0.670994997025,0.633713960648,8,33409,"o","002"
"experiment",3,19,0.323652191481,-0.498728082928,3,0.1,4,0,"quadruplet","odd",1.23890304565,0.410576105118,8,33409,"o","002"
"experiment",3,20,0.318505780953,0.26108838618,3,0.1,1,0,"quadruplet","odd",0.902185916901,0.765806913376,2,33409,"e","002"
"experiment",4,21,-0.46184908288,-0.441365921531,7,0.1,3,0,"quadruplet","even",1.99900984764,1.25445795059,4,33409,"e","002"
"experiment",2,22,-0.353376527301,-0.0261218277901,9,0.1,2,0,"quadruplet","odd",1.20627903938,1.28398704529,4,33409,"o","002"
"experiment",4,23,-0.0146582792276,0.0457786962912,7,0.1,5,0,"quadruplet","even",2.45424103737,0.833873987198,6,33409,"e","002"
"experiment",4,24,0.259036826506,0.0208360489838,3,0.1,5,4,"singles","even",0.798812150955,0.490869045258,4,33409,"e","002"
"experiment",4,25,0.488295092262,0.330408170126,3,0.1,6,4,"singles","odd",1.21425819397,1.23476600647,4,33409,"o","002"
"experiment",1,26,-0.0768009590416,0.377353318631,3,0.1,1,4,"singles","even",0.613764047623,1.56944894791,4,33409,"e","002"
"experiment",2,27,0.458662664508,0.308473380153,3,0.1,3,4,"singles","odd",0.822899103165,0.54839515686,4,33409,"o","002"
"experiment",4,28,0.226145752813,-0.161307355382,3,0.1,4,4,"singles","even",1.05487895012,0.507364034653,4,33409,"e","002"
"experiment",3,29,0.115874094046,-0.357321558481,3,0.1,2,4,"singles","even",1.72628998756,0.641232967377,4,33409,"o","002"
"experiment",1,30,0.411170180284,0.164396601897,3,0.1,2,4,"singles","odd",0.814275979996,0.668776988983,4,33409,"o","002"
"experiment",3,31,0.363416677989,-0.189937023746,3,0.1,5,4,"singles","odd",0.606072187424,0.454167127609,4,33409,"o","002"
"experiment",2,32,0.29328119734,0.0599907838586,3,0.1,1,4,"singles","even",0.975033998489,0.71080493927,4,33409,"e","002"
"experiment",2,33,-0.476187050173,-0.0789914716881,3,0.1,3,4,"singles","even",0.982831954956,0.73968911171,4,33409,"e","002"
"experiment",3,34,0.459526917467,0.141506372336,3,0.1,6,4,"singles","odd",2.04713988304,0.379757881165,4,33409,"o","002"
"experiment",3,35,0.341049306361,-0.0615949541459,3,0.1,4,4,"singles","odd",0.686822891235,0.880831003189,4,33409,"o","002"
"experiment",3,36,-0.166399102038,0.135721794961,5,0.1,4,0,"quadruplet","odd",1.08691906929,0.920871019363,8,33409,"o","002"
"experiment",3,37,0.378109853289,0.493515134816,7,0.1,6,0,"quadruplet","even",1.27909302711,0.407699108124,2,33409,"e","002"
"experiment",3,38,0.106176481226,-0.34669598842,7,0.1,5,0,"quadruplet","odd",1.59899616241,0.353662967682,4,33409,"o","002"
"experiment",1,39,0.321986015906,0.00583402469819,7,0.1,2,0,"quadruplet","even",0.558192968369,1.50598907471,4,33409,"o","002"
"experiment",1,40,0.444417584434,0.379218609069,7,0.1,1,0,"quadruplet","even",0.637880086899,0.980062007904,6,33409,"e","002"
"experiment",4,41,-0.364117904793,-0.0640591281715,5,0.1,3,0,"quadruplet","odd",1.88701105118,1.08517789841,2,33409,"o","002"
"experiment",3,42,0.147135660091,0.00860668495449,7,0.1,4,0,"quadruplet","even",0.990811109543,0.421942949295,8,33409,"e","002"
"experiment",4,43,0.327290096988,-0.214497673101,3,0.1,6,0,"quadruplet","odd",2.20582199097,0.411637067795,6,33409,"o","002"
"experiment",2,44,-0.0119082159155,-0.344679283097,5,0.1,2,0,"quadruplet","even",1.03892803192,2.39839291573,8,33409,"o","002"
"experiment",2,45,-0.0696600253913,-0.496193608599,9,0.1,1,0,"quadruplet","odd",0.767045021057,0.444880008698,4,33409,"o","002"
"experiment",3,46,-0.294768899081,-0.0230367926543,3,0.1,5,0,"quadruplet","odd",0.66988492012,0.692356824875,4,33409,"o","002"
"experiment",3,47,0.260603951744,0.200848693635,3,0.1,3,0,"quadruplet","even",1.94285202026,0.558397054672,8,33409,"e","002"
"experiment",4,48,-0.0999684675279,-0.10468695128,5,0.1,6,5,"singles","odd",1.66293096542,0.403982162476,4,33409,"o","002"
"experiment",1,49,-0.486161738467,0.0491439825858,5,0.1,1,5,"singles","even",0.863041877747,0.932514190674,4,33409,"e","002"
