"trial.type","pas","trial","jitter.x","jitter.y","odd.digit","target.contrast","target.frames","cue","task","target.type","rt.subj","rt.obj","even.digit","seed","obj.resp","subject"
"practice",3,0,-0.0489454182,0.0964256499,3,0.1,9,0,"quadruplet","even",6.2228598595,1.1081569195,2,90174,"o","024"
"practice",4,1,0.3441574006,-0.0285670959,5,0.1,8,0,"quadruplet","odd",2.5109100342,1.7669501305,8,90174,"o","024"
"practice",3,2,0.2648179036,0.4957927081,5,0.1,7,0,"quadruplet","even",3.5427188873,2.8944652081,6,90174,"e","024"
"practice",1,3,0.2835562392,-0.4816956868,5,0.1,6,0,"quadruplet","odd",2.070843935,0.9405670166,8,90174,"o","024"
"practice",1,4,-0.3530447686,0.0552155643,9,0.1,5,0,"quadruplet","even",2.7188301086,2.4069941044,8,90174,"o","024"
"practice",1,5,0.3601761099,0.4586919506,7,0.1,4,0,"quadruplet","odd",2.0070400238,1.1041259766,4,90174,"o","024"
"practice",1,6,-0.3869285178,0.3128114427,9,0.1,3,0,"quadruplet","even",1.3029708862,0.9454610348,6,90174,"o","024"
"practice",1,7,0.474813278,0.3713268518,5,0.1,2,0,"quadruplet","odd",0.959084034,0.7776408196,4,90174,"o","024"
"practice",1,8,-0.4837054834,0.3748817355,3,0.1,1,0,"quadruplet","even",1.3109810352,0.9103429317,2,90174,"o","024"
"practice",1,9,0.2099202164,-0.4742075375,7,0.1,9,0,"quadruplet","odd",2.1028170586,0.9984798431,8,90174,"o","024"
"practice",1,10,-0.4414503117,0.3374373389,5,0.1,8,0,"quadruplet","even",1.6861140728,1.3724870682,2,90174,"o","024"
"practice",1,11,-0.4611850659,-0.2735336206,7,0.1,7,0,"quadruplet","odd",1.5420291424,0.7585918903,4,90174,"o","024"
"practice",1,12,0.4494678777,-0.0928135483,7,0.1,6,0,"quadruplet","even",1.9183239937,2.0647678375,2,90174,"e","024"
"practice",1,13,0.157160802,-0.1017288628,9,0.1,5,0,"quadruplet","odd",1.3029899597,1.1009011269,6,90174,"o","024"
"practice",1,14,-0.1712077282,0.2460868847,3,0.1,4,0,"quadruplet","even",2.0388429165,0.5372171402,8,90174,"o","024"
"practice",1,15,-0.3717027616,0.1175422829,3,0.1,3,0,"quadruplet","odd",1.6308169365,1.0876851082,6,90174,"o","024"
"practice",1,16,-0.1301731108,0.1324175332,7,0.1,2,0,"quadruplet","even",2.5581429005,0.6982250214,6,90174,"o","024"
"practice",1,17,0.1474040434,0.336622058,9,0.1,1,0,"quadruplet","odd",1.5180850029,0.9499359131,4,90174,"o","024"
"experiment",1,0,0.4349087202,-0.0676587355,5,0.1,2,0,"quadruplet","even",0.6868720055,1.0019750595,8,90174,"o","024"
"experiment",1,1,-0.0933773898,0.143980068,5,0.1,6,0,"quadruplet","even",0.4868140221,1.862814188,8,90174,"o","024"
"experiment",1,2,0.3500473668,0.3989292879,7,0.1,1,0,"quadruplet","odd",1.023018837,0.723679781,2,90174,"o","024"
"experiment",1,3,0.0275528064,-0.1404181603,3,0.1,5,0,"quadruplet","odd",1.1423430443,0.6620140076,6,90174,"o","024"
"experiment",1,4,-0.4958672338,0.3026902788,9,0.1,3,0,"quadruplet","even",0.6543262005,1.1041450501,6,90174,"o","024"
"experiment",1,5,-0.0707697447,-0.1250641912,9,0.1,4,0,"quadruplet","even",1.2542440891,0.8836398125,4,90174,"o","024"
"experiment",1,6,0.0837484718,-0.0405769192,5,0.1,3,0,"quadruplet","odd",1.7749750614,0.7571029663,6,90174,"o","024"
"experiment",1,7,0.0852251282,0.4756783443,9,0.1,4,0,"quadruplet","odd",0.9588060379,1.4986720085,8,90174,"o","024"
"experiment",1,8,-0.1801702651,-0.0131638132,5,0.1,2,0,"quadruplet","even",1.4539787769,0.6573979855,8,90174,"o","024"
"experiment",3,9,-0.2609654899,-0.3484037165,3,0.1,5,0,"quadruplet","odd",0.815002203,0.6274130344,8,90174,"o","024"
"experiment",1,10,0.2013020959,0.133441954,7,0.1,6,0,"quadruplet","even",1.2308700085,0.696833849,8,90174,"o","024"
"experiment",1,11,-0.3954038904,0.4217507277,3,0.1,1,0,"quadruplet","odd",2.4943368435,1.1033668518,2,90174,"o","024"
"experiment",1,12,-0.4088651791,-0.1550371902,9,0.1,1,11,"pairs","even",0.854995966,0.7180490494,6,90174,"o","024"
"experiment",1,13,0.3222626712,0.0443273023,7,0.1,4,11,"pairs","even",0.8148450851,1.0875878334,2,90174,"o","024"
"experiment",1,14,0.1388565729,-0.4049236917,9,0.1,3,11,"pairs","odd",0.822261095,0.8527989388,2,90174,"o","024"
"experiment",1,15,-0.4740216475,0.0369725687,7,0.1,2,11,"pairs","odd",0.6630101204,0.5133550167,6,90174,"o","024"
"experiment",1,16,0.2949797407,0.1148123768,9,0.1,5,11,"pairs","even",3.9268391132,4.0676951408,2,90174,"e","024"
"experiment",3,17,0.3271126513,-0.4363104372,9,0.1,6,11,"pairs","odd",1.4229998589,0.6447870731,2,90174,"o","024"
"experiment",3,18,0.3249945331,-0.2645586278,7,0.1,2,11,"pairs","even",0.9183871746,1.3378379345,2,90174,"o","024"
"experiment",3,19,-0.3001071957,-0.4930257361,9,0.1,3,11,"pairs","odd",0.5343639851,0.7780499458,2,90174,"o","024"
"experiment",1,20,0.1743528604,-0.3296248578,9,0.1,5,11,"pairs","odd",0.7110099792,1.1092829704,6,90174,"o","024"
"experiment",2,21,0.4056792704,0.2552444494,9,0.1,4,11,"pairs","even",1.6702861786,2.0593678951,2,90174,"e","024"
"experiment",1,22,0.4287050435,0.2650194737,9,0.1,1,11,"pairs","even",1.0223238468,10.3117518425,2,90174,"o","024"
"experiment",2,23,0.0610338518,0.1843735999,9,0.1,6,11,"pairs","odd",1.3109881878,0.5505430698,2,90174,"o","024"
"experiment",1,24,0.3762383623,0.474365371,9,0.1,1,7,"singles","even",2.6870181561,0.7327330112,4,90174,"o","024"
"experiment",1,25,-0.46774963,-0.2486002378,9,0.1,5,7,"singles","odd",0.5589652061,1.2080180645,4,90174,"o","024"
"experiment",1,26,-0.0163754611,-0.0347854563,9,0.1,4,7,"singles","odd",0.5022759438,1.0601890087,4,90174,"o","024"
"experiment",1,27,0.3927411706,-0.1046328933,9,0.1,2,7,"singles","even",1.518239975,0.8677699566,4,90174,"o","024"
"experiment",1,28,-0.258145894,-0.3679203816,9,0.1,6,7,"singles","even",0.4303488731,0.7460689545,4,90174,"o","024"
"experiment",1,29,0.2410286095,0.0122187511,9,0.1,3,7,"singles","odd",0.453966856,0.5897181034,4,90174,"o","024"
"experiment",1,30,0.4166129686,-0.354340966,9,0.1,1,7,"singles","even",0.4149320126,0.5193109512,4,90174,"o","024"
"experiment",3,31,-0.1135562557,0.4457071435,9,0.1,4,7,"singles","odd",0.7740559578,3.0955469608,4,90174,"o","024"
"experiment",1,32,-0.1106874274,0.0099442735,9,0.1,5,7,"singles","even",0.7267940044,1.0735139847,4,90174,"o","024"
"experiment",1,33,0.2026657766,0.2087680891,9,0.1,3,7,"singles","odd",1.2064259052,1.9271790981,4,90174,"o","024"
"experiment",1,34,-0.0577075783,-0.0416142027,9,0.1,2,7,"singles","even",1.7024240494,0.782515049,4,90174,"o","024"
"experiment",3,35,0.1116983201,-0.1717386636,9,0.1,6,7,"singles","odd",1.0463471413,1.4035339356,4,90174,"o","024"
"experiment",1,36,-0.1582304641,0.4864614922,5,0.1,1,0,"quadruplet","odd",3.2468311787,1.9857709408,2,90174,"o","024"
"experiment",1,37,0.1989150662,0.2595788471,3,0.1,2,0,"quadruplet","even",0.5749740601,1.1058239937,4,90174,"o","024"
"experiment",1,38,-0.301633573,0.3068528574,7,0.1,4,0,"quadruplet","odd",1.9900949001,1.2892730236,2,90174,"o","024"
"experiment",2,39,-0.4336898608,-0.4985538923,3,0.1,6,0,"quadruplet","even",1.4622368813,1.6341340542,2,90174,"e","024"
