"trial.type","pas","trial","jitter.x","jitter.y","odd.digit","target.contrast","target.frames","cue","task","target.type","rt.subj","rt.obj","even.digit","seed","obj.resp","subject"
"practice",4,0,-0.269193188028,0.186228311536,5,0.1,9,0,"quadruplet","even",7.50278520584,0.855630874634,2,25444,"e","017"
"practice",4,1,-0.496127862858,0.463488017882,5,0.1,8,0,"quadruplet","odd",1.28687620163,0.826290845871,6,25444,"o","017"
"practice",4,2,-0.082580209349,-0.302927542548,7,0.1,7,0,"quadruplet","even",1.98304510117,1.08681511879,8,25444,"e","017"
"practice",4,3,0.323608589214,-0.407384989532,9,0.1,6,0,"quadruplet","odd",2.04694414139,1.22036600113,4,25444,"o","017"
"practice",4,4,-0.131395265894,-0.311960196994,9,0.1,5,0,"quadruplet","even",0.742827892303,1.07916498184,8,25444,"e","017"
"practice",2,5,-0.0331195174447,-0.242756728016,7,0.1,4,0,"quadruplet","odd",1.35016989708,1.62528514862,4,25444,"o","017"
"practice",1,6,-0.231005586741,0.298653703037,3,0.1,3,0,"quadruplet","even",1.67105698586,1.24047803879,4,25444,"o","017"
"practice",1,7,-0.162698307181,0.172750553691,9,0.1,2,0,"quadruplet","odd",1.06268310547,1.56328511238,2,25444,"o","017"
"practice",1,8,-0.222242360466,0.234512159531,9,0.1,1,0,"quadruplet","even",3.13498592377,1.40695095062,8,25444,"o","017"
"practice",4,9,0.455368810036,0.226523434302,3,0.1,9,0,"quadruplet","odd",1.9668970108,0.754743814468,6,25444,"o","017"
"practice",4,10,-0.354325999975,0.032622790484,5,0.1,8,0,"quadruplet","even",1.22268199921,0.592374801636,2,25444,"e","017"
"practice",4,11,-0.0739410874248,0.334220972519,7,0.1,7,0,"quadruplet","odd",1.7829220295,0.59880900383,4,25444,"o","017"
"practice",4,12,-0.111604423503,-0.19945271297,3,0.1,6,0,"quadruplet","even",1.06212115288,0.539332151413,2,25444,"e","017"
"practice",4,13,-0.25547435146,0.101826343408,7,0.1,5,0,"quadruplet","odd",0.982872962952,0.595957040787,8,25444,"o","017"
"practice",4,14,-0.201794044865,-0.128594699946,9,0.1,4,0,"quadruplet","even",1.02295398712,0.658126831055,6,25444,"e","017"
"practice",2,15,0.404153360134,-0.110547604406,7,0.1,3,0,"quadruplet","odd",1.42204403877,1.62403893471,6,25444,"e","017"
"practice",1,16,0.248519171254,-0.337814604166,3,0.1,2,0,"quadruplet","even",1.66280198097,0.766216993332,4,25444,"o","017"
"practice",2,17,0.410778118586,-0.054556497909,3,0.1,1,0,"quadruplet","odd",1.51868891716,1.03334712982,2,25444,"o","017"
"experiment",4,0,-0.134050839504,-0.382714829652,3,0.1,5,0,"quadruplet","even",2.04683589935,0.941143035889,4,25444,"e","017"
"experiment",1,1,-0.0401301724174,-0.00866194918447,7,0.1,4,0,"quadruplet","odd",1.15905618668,1.17294001579,6,25444,"o","017"
"experiment",1,2,0.052499729372,-0.201198221339,3,0.1,2,0,"quadruplet","even",0.678872108459,1.13679289818,6,25444,"o","017"
"experiment",4,3,-0.220979240403,0.38114666568,9,0.1,6,0,"quadruplet","odd",1.51897406578,0.826470136642,2,25444,"o","017"
"experiment",3,4,0.029106374606,-0.0300784925363,5,0.1,3,0,"quadruplet","even",1.52620697021,1.45774292946,8,25444,"e","017"
"experiment",1,5,-0.134410217862,-0.216972093392,7,0.1,1,0,"quadruplet","odd",1.61408090591,1.36457800865,2,25444,"e","017"
"experiment",2,6,0.397568724827,-0.427347235342,7,0.1,3,0,"quadruplet","odd",1.56700396538,1.04576921463,8,25444,"o","017"
"experiment",4,7,0.125664516408,0.354553944222,5,0.1,4,0,"quadruplet","even",1.05502390862,0.839085102081,4,25444,"e","017"
"experiment",4,8,0.179157185672,0.0659556814391,5,0.1,6,0,"quadruplet","even",1.4461081028,0.661381959915,8,25444,"e","017"
"experiment",1,9,0.315651572448,0.396924503472,9,0.1,1,0,"quadruplet","even",1.63883686066,1.14346599579,4,25444,"o","017"
"experiment",1,10,-0.292552854959,0.367356604482,5,0.1,2,0,"quadruplet","odd",0.902821063995,1.08558511734,4,25444,"o","017"
"experiment",4,11,-0.194661514091,0.00884869501282,3,0.1,5,0,"quadruplet","odd",1.87074398994,1.10278105736,8,25444,"o","017"
"experiment",4,12,-0.00797927602555,0.0692513155306,3,0.1,6,4,"singles","odd",0.846972942352,0.80256319046,4,25444,"o","017"
